combo_idx,neurons,ranks,n_prompts,abs_bias_before,signed_bias_before,gender_mass_before,abs_bias_after,signed_bias_after,gender_mass_after,abs_bias_delta,signed_bias_delta,abs_bias_reduction_pct
61,L29N5434;L31N74;L28N3278;L19N3583;L26N9228,1;3;4;6;7,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.10616667705449756,0.010481829878075586,0.1861343645314679,-0.035669088379552516,0.02651677090406344,-50.596182153148405
62,L29N5434;L31N74;L28N3278;L19N3583;L31N8541,1;3;4;6;8,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.1239265497288864,0.038852501988319806,0.20239183916565498,-0.05342896105394136,-0.0018539012061807789,-75.788352563795
63,L29N5434;L31N74;L28N3278;L19N3583;L31N2611,1;3;4;6;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09914777668034554,0.008159960291602467,0.17757205246790334,-0.028650188005400493,0.02883864049053656,-40.63995456284708
64,L29N5434;L31N74;L28N3278;L19N3583;L29N5238,1;3;4;6;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.11073951193577601,0.022543488675432714,0.18990362923300694,-0.04024192326083097,0.014455112106706313,-57.0826946243241
65,L29N5434;L31N74;L28N3278;L26N9228;L31N8541,1;3;4;7;8,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.12270756272610522,0.03246194307556634,0.20396429754064244,-0.05220997405116018,0.004536657706572689,-74.05923384400194
66,L29N5434;L31N74;L28N3278;L26N9228;L31N2611,1;3;4;7;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.1001724224371937,0.0027262093148608117,0.18012972121441587,-0.02967483376224865,0.034272391467278215,-42.09340251207079
67,L29N5434;L31N74;L28N3278;L26N9228;L29N5238,1;3;4;7;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.11059219050276725,0.016483425510834572,0.19189780295362782,-0.04009460182782221,0.020515175271304455,-56.87372090511216
68,L29N5434;L31N74;L28N3278;L31N8541;L31N2611,1;3;4;8;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.11469842303529014,0.028919832219900167,0.19469070177587,-0.044200834360345095,0.00807876856223886,-62.69836343502362
69,L29N5434;L31N74;L28N3278;L31N8541;L29N5238,1;3;4;8;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.13216582712866906,0.04844535768051873,0.21051633939675649,-0.06166823845372402,-0.011446756898379706,-87.47567060494511
70,L29N5434;L31N74;L28N3278;L31N2611;L29N5238,1;3;4;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.10336968100719002,0.013920675346088252,0.18316265874884924,-0.03287209233224497,0.023077925436050774,-46.628676171909646
